Kingdom,Phylum,Class,Order,Family,Genus,Species
k__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Halococcus,s__Halococcus_saccharolyticus
k__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Halococcus,s__Halococcus_salifodinae
k__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Halococcus,s__Halococcus_hamelinensis
k__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Halococcus,s__Halococcus_morrhuae
k__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Halococcus,s__Halococcus_thailandensis
k__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Halorhabdus,s__Halorhabdus_utahensis
k__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Halorhabdus,s__Halorhabdus_tiamatea
k__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Halosimplex,s__Halosimplex_carlsbadense
k__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Halomicrobium,s__Halomicrobium_mukohataei
k__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Halomicrobium,s__Halomicrobium_katesii
k__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Haloarcula,s__Haloarcula_vallismortis
k__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Haloarcula,s__Haloarcula_japonica
k__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Haloarcula,s__Haloarcula_argentinensis
k__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Haloarcula,s__Haloarcula_hispanica
k__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Haloarcula,s__Haloarcula_amylolytica
k__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Haloarcula,s__Haloarcula_marismortui
k__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Haloarcula,s__Haloarcula_sinaiiensis
k__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Haloarcula,s__Haloarcula_californiae
k__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Salinarchaeum,s__Salinarchaeum_sp_Harcht_Bsk1
k__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Halovivax,s__Halovivax_ruber
k__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Halovivax,s__Halovivax_asiaticus
k__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Natrialba,s__Natrialba_aegyptia
k__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Natrialba,s__Natrialba_asiatica
k__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Natrialba,s__Natrialba_taiwanensis
k__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Natrialba,s__Natrialba_chahannaoensis
k__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Natrialba,s__Natrialba_hulunbeirensis
k__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Natrialba,s__Natrialba_magadii
k__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Natronococcus,s__Natronococcus_jeotgali
k__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Natronococcus,s__Natronococcus_occultus
k__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Natronococcus,s__Natronococcus_amylolyticus
k__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Halobiforma,s__Halobiforma_lacisalsi
k__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Natronobacterium,s__Natronobacterium_gregoryi
k__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Halobiforma,s__Halobiforma_nitratireducens
k__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Natronorubrum,s__Natronorubrum_tibetense
k__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Natronolimnobius,s__Natronolimnobius_innermongolicus
k__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Natronorubrum,s__Natronorubrum_bangense
k__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Natronorubrum,s__Natronorubrum_sulfidifaciens
k__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Haloterrigena,s__Haloterrigena_turkmenica
k__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Haloterrigena,s__Haloterrigena_salina
k__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Halopiger,s__Halopiger_xanaduensis
k__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Haloterrigena,s__Haloterrigena_limicola
k__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Natrinema,s__Natrinema_versiforme
k__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Haloterrigena,s__Haloterrigena_thermotolerans
k__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Natrinema,s__Natrinema_pellirubrum
k__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Natrinema,s__Natrinema_sp_J7_2
k__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Natrinema,s__Natrinema_gari
k__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Natrinema,s__Natrinema_altunense
k__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Natrinema,s__Natrinema_pallidum
k__Bacteria,p__Firmicutes,c__Clostridia,o__Thermoanaerobacterales,f__Thermodesulfobiaceae,g__Thermodesulfobium,s__Thermodesulfobium_narugense
k__Bacteria,p__Dictyoglomi,c__Dictyoglomia,o__Dictyoglomales,f__Dictyoglomaceae,g__Dictyoglomus,s__Dictyoglomus_thermophilum
k__Bacteria,p__Dictyoglomi,c__Dictyoglomia,o__Dictyoglomales,f__Dictyoglomaceae,g__Dictyoglomus,s__Dictyoglomus_turgidum
k__Bacteria,p__Caldiserica,c__Caldisericia,o__Caldisericales,f__Caldisericaceae,g__Caldisericum,s__Caldisericum_exile
k__Bacteria,p__Firmicutes,c__Clostridia,o__Thermoanaerobacterales,f__Thermodesulfobiaceae,g__Coprothermobacter,s__Coprothermobacter_proteolyticus
k__Bacteria,p__Firmicutes,c__Clostridia,o__Thermoanaerobacterales,f__Thermodesulfobiaceae,g__Coprothermobacter,s__Coprothermobacter_platensis
k__Bacteria,p__Thermotogae,c__Thermotogae,o__Thermotogales,f__Thermotogaceae,g__Petrotoga,s__Petrotoga_mobilis
k__Bacteria,p__Thermotogae,c__Thermotogae,o__Thermotogales,f__Thermotogaceae,g__Marinitoga,s__Marinitoga_piezophila
k__Bacteria,p__Thermotogae,c__Thermotogae,o__Thermotogales,f__Thermotogaceae,g__Kosmotoga,s__Kosmotoga_olearia
k__Bacteria,p__Thermotogae,c__Thermotogae,o__Thermotogales,f__Thermotogaceae,g__Mesotoga,s__Mesotoga_prima
k__Bacteria,p__Thermotogae,c__Thermotogae,o__Thermotogales,f__Thermotogaceae,g__Mesotoga,s__Mesotoga_sp_PhosAc3
k__Bacteria,p__Thermotogae,c__Thermotogae,o__Thermotogales,f__Thermotogaceae,g__Fervidobacterium,s__Fervidobacterium_nodosum
k__Bacteria,p__Thermotogae,c__Thermotogae,o__Thermotogales,f__Thermotogaceae,g__Fervidobacterium,s__Fervidobacterium_pennivorans
k__Bacteria,p__Thermotogae,c__Thermotogae,o__Thermotogales,f__Thermotogaceae,g__Thermosipho,s__Thermosipho_melanesiensis
k__Bacteria,p__Thermotogae,c__Thermotogae,o__Thermotogales,f__Thermotogaceae,g__Thermosipho,s__Thermosipho_africanus
k__Bacteria,p__Thermotogae,c__Thermotogae,o__Thermotogales,f__Thermotogaceae,g__Thermotoga,s__Thermotoga_lettingae
k__Bacteria,p__Thermotogae,c__Thermotogae,o__Thermotogales,f__Thermotogaceae,g__Thermotoga,s__Thermotoga_thermarum
k__Bacteria,p__Thermotogae,c__Thermotogae,o__Thermotogales,f__Thermotogaceae,g__Thermotoga,s__Thermotoga_neapolitana
k__Bacteria,p__Thermotogae,c__Thermotogae,o__Thermotogales,f__Thermotogaceae,g__Thermotoga,s__Thermotoga_sp_EMP
k__Bacteria,p__Thermotogae,c__Thermotogae,o__Thermotogales,f__Thermotogaceae,g__Thermotoga,s__Thermotoga_maritima
k__Bacteria,p__Thermotogae,c__Thermotogae,o__Thermotogales,f__Thermotogaceae,g__Thermotoga,s__Thermotoga_sp_RQ2
k__Bacteria,p__Thermotogae,c__Thermotogae,o__Thermotogales,f__Thermotogaceae,g__Thermotoga,s__Thermotoga_petrophila
k__Bacteria,p__Thermotogae,c__Thermotogae,o__Thermotogales,f__Thermotogaceae,g__Thermotoga,s__Thermotoga_naphthophila
k__Bacteria,p__Synergistetes,c__Synergistia,o__Synergistales,f__Synergistaceae,g__Anaerobaculum,s__Anaerobaculum_hydrogeniformans
k__Bacteria,p__Synergistetes,c__Synergistia,o__Synergistales,f__Synergistaceae,g__Anaerobaculum,s__Anaerobaculum_mobile
k__Bacteria,p__Synergistetes,c__Synergistia,o__Synergistales,f__Synergistaceae,g__Thermovirga,s__Thermovirga_lienii
k__Bacteria,p__Synergistetes,c__Synergistia,o__Synergistales,f__Synergistaceae,g__Synergistes,s__Synergistes_sp_3_1_syn1
k__Bacteria,p__Synergistetes,c__Synergistia,o__Synergistales,f__Synergistaceae,g__Aminomonas,s__Aminomonas_paucivorans
k__Bacteria,p__Synergistetes,c__Synergistia,o__Synergistales,f__Synergistaceae,g__Thermanaerovibrio,s__Thermanaerovibrio_acidaminovorans
k__Bacteria,p__Synergistetes,c__Synergistia,o__Synergistales,f__Synergistaceae,g__Thermanaerovibrio,s__Thermanaerovibrio_velox
k__Bacteria,p__Synergistetes,c__Synergistia,o__Synergistales,f__Synergistaceae,g__Aminobacterium,s__Aminobacterium_colombiense
k__Bacteria,p__Synergistetes,c__Synergistia,o__Synergistales,f__Synergistaceae,g__Fretibacterium,s__Fretibacterium_fastidiosum
k__Bacteria,p__Synergistetes,c__Synergistia,o__Synergistales,f__Synergistaceae,g__Dethiosulfovibrio,s__Dethiosulfovibrio_peptidovorans
k__Bacteria,p__Synergistetes,c__Synergistia,o__Synergistales,f__Synergistaceae,g__Pyramidobacter,s__Pyramidobacter_piscolens
k__Bacteria,p__Synergistetes,c__Synergistia,o__Synergistales,f__Synergistaceae,g__Jonquetella,s__Jonquetella_anthropi
k__Bacteria,p__Synergistetes,c__Synergistia,o__Synergistales,f__Synergistaceae,g__Jonquetella,s__Jonquetella_sp_BV3C21
k__Bacteria,p__Firmicutes,c__Clostridia,o__Halanaerobiales,f__Halobacteroidaceae,g__Acetohalobium,s__Acetohalobium_arabaticum
k__Bacteria,p__Firmicutes,c__Clostridia,o__Halanaerobiales,f__Halobacteroidaceae,g__Halobacteroides,s__Halobacteroides_halobius
k__Bacteria,p__Firmicutes,c__Clostridia,o__Halanaerobiales,f__Halobacteroidaceae,g__Orenia,s__Orenia_marismortui
k__Bacteria,p__Firmicutes,c__Clostridia,o__Halanaerobiales,f__Halanaerobiaceae,g__Halothermothrix,s__Halothermothrix_orenii
k__Bacteria,p__Firmicutes,c__Clostridia,o__Halanaerobiales,f__Halanaerobiaceae,g__Halanaerobium,s__Halanaerobium_hydrogeniformans
k__Bacteria,p__Firmicutes,c__Clostridia,o__Halanaerobiales,f__Halanaerobiaceae,g__Halanaerobium,s__Halanaerobium_praevalens
k__Bacteria,p__Firmicutes,c__Clostridia,o__Halanaerobiales,f__Halanaerobiaceae,g__Halanaerobium,s__Halanaerobium_saccharolyticum
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptococcaceae,g__Thermincola,s__Thermincola_potens
k__Bacteria,p__Firmicutes,c__Clostridia,o__Thermoanaerobacterales,f__Thermoanaerobacteraceae,g__Carboxydothermus,s__Carboxydothermus_hydrogenoformans
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptococcaceae,g__Candidatus_Desulforudis,s__Candidatus_Desulforudis_audaxviator
k__Bacteria,p__Firmicutes,c__Clostridia,o__Thermoanaerobacterales,f__Thermoanaerobacteraceae,g__Ammonifex,s__Ammonifex_degensii
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptococcaceae,g__Desulfotomaculum,s__Desulfotomaculum_kuznetsovii
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptococcaceae,g__Desulfurispora,s__Desulfurispora_thermophila
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptococcaceae,g__Pelotomaculum,s__Pelotomaculum_thermopropionicum
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptococcaceae,g__Desulfotomaculum,s__Desulfotomaculum_gibsoniae
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptococcaceae,g__Desulfotomaculum,s__Desulfotomaculum_acetoxidans
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptococcaceae,g__Desulfotomaculum,s__Desulfotomaculum_nigrificans
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptococcaceae,g__Desulfotomaculum,s__Desulfotomaculum_carboxydivorans
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptococcaceae,g__Desulfotomaculum,s__Desulfotomaculum_ruminis
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptococcaceae,g__Desulfotomaculum,s__Desulfotomaculum_reducens
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptococcaceae,g__Desulfotomaculum,s__Desulfotomaculum_hydrothermale
k__Bacteria,p__Firmicutes,c__Clostridia,o__Thermoanaerobacterales,f__Thermoanaerobacteraceae,g__Moorella,s__Moorella_thermoacetica
k__Bacteria,p__Firmicutes,c__Clostridia,o__Thermoanaerobacterales,f__Thermoanaerobacteraceae,g__Thermacetogenium,s__Thermacetogenium_phaeum
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Syntrophomonadaceae,g__Syntrophomonas,s__Syntrophomonas_wolfei
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Syntrophomonadaceae,g__Syntrophothermus,s__Syntrophothermus_lipocalidus
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Heliobacteriaceae,g__Heliobacterium,s__Heliobacterium_modesticaldum
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptococcaceae,g__Syntrophobotulus,s__Syntrophobotulus_glycolicus
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptococcaceae,g__Dehalobacter,s__Dehalobacter_sp_FTH1
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptococcaceae,g__Dehalobacter,s__Dehalobacter_sp_E1
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptococcaceae,g__Dehalobacter,s__Dehalobacter_sp_DCA
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptococcaceae,g__Dehalobacter,s__Dehalobacter_sp_CF
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptococcaceae,g__Desulfosporosinus,s__Desulfosporosinus_acidiphilus
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptococcaceae,g__Desulfosporosinus,s__Desulfosporosinus_sp_OT
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptococcaceae,g__Desulfosporosinus,s__Desulfosporosinus_youngiae
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptococcaceae,g__Desulfosporosinus,s__Desulfosporosinus_meridiei
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptococcaceae,g__Desulfosporosinus,s__Desulfosporosinus_orientis
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptococcaceae,g__Desulfitobacterium,s__Desulfitobacterium_metallireducens
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptococcaceae,g__Desulfitobacterium,s__Desulfitobacterium_dichloroeliminans
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptococcaceae,g__Desulfitobacterium,s__Desulfitobacterium_hafniense
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptococcaceae,g__Desulfitobacterium,s__Desulfitobacterium_dehalogenans
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptococcaceae,g__Desulfitobacterium,s__Desulfitobacterium_sp_PCE1
k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Veillonellaceae,g__Anaeromusa,s__Anaeromusa_acidaminophila
k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Veillonellaceae,g__Pelosinus,s__Pelosinus_fermentans
k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Veillonellaceae,g__Pelosinus,s__Pelosinus_sp_HCF1
k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Veillonellaceae,g__Sporomusa,s__Sporomusa_ovata
k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Veillonellaceae,g__Thermosinus,s__Thermosinus_carboxydivorans
k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Veillonellaceae,g__Acetonema,s__Acetonema_longum
k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Veillonellaceae,g__Zymophilus,s__Zymophilus_raffinosivorans
k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Veillonellaceae,g__Megamonas,s__Megamonas_hypermegale
k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Veillonellaceae,g__Megamonas,s__Megamonas_funiformis
k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Veillonellaceae,g__Megamonas,s__Megamonas_rupellensis
k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Veillonellaceae,g__Selenomonas,s__Selenomonas_sputigena
k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Veillonellaceae,g__Selenomonas,s__Selenomonas_sp_CM52
k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Veillonellaceae,g__Selenomonas,s__Selenomonas_bovis
k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Veillonellaceae,g__Mitsuokella,s__Mitsuokella_multacida
k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Veillonellaceae,g__Selenomonas,s__Selenomonas_ruminantium
k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Veillonellaceae,g__Mitsuokella,s__Mitsuokella_sp_oral_taxon_131
k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Veillonellaceae,g__Selenomonas,s__Selenomonas_sp_F0473
k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Veillonellaceae,g__Selenomonas,s__Selenomonas_sp_FOBRC9
k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Veillonellaceae,g__Selenomonas,s__Selenomonas_sp_oral_taxon_137
k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Veillonellaceae,g__Selenomonas,s__Selenomonas_artemidis
k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Veillonellaceae,g__Selenomonas,s__Selenomonas_sp_oral_taxon_149
k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Veillonellaceae,g__Selenomonas,s__Selenomonas_flueggei
k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Veillonellaceae,g__Selenomonas,s__Selenomonas_noxia
k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Veillonellaceae,g__Selenomonas,s__Selenomonas_sp_FOBRC6
k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Veillonellaceae,g__Selenomonas,s__Selenomonas_sp_oral_taxon_138
k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Veillonellaceae,g__Centipeda,s__Centipeda_periodontii
k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Veillonellaceae,g__Selenomonas,s__Selenomonas_infelix
k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Veillonellaceae,g__Selenomonas,s__Selenomonas_sp_oral_taxon_892
k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Acidaminococcaceae,g__Succinispira,s__Succinispira_mobilis
k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Acidaminococcaceae,g__Phascolarctobacterium,s__Phascolarctobacterium_succinatutens
k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Acidaminococcaceae,g__Acidaminococcus,s__Acidaminococcus_fermentans
k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Acidaminococcaceae,g__Acidaminococcus,s__Acidaminococcus_sp_BV3L6
k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Acidaminococcaceae,g__Acidaminococcus,s__Acidaminococcus_sp_HPA0509
k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Acidaminococcaceae,g__Acidaminococcus,s__Acidaminococcus_sp_D21
k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Acidaminococcaceae,g__Acidaminococcus,s__Acidaminococcus_intestini
k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Veillonellaceae,g__Megasphaera,s__Megasphaera_sp_UPII_135_E
k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Veillonellaceae,g__Megasphaera,s__Megasphaera_genomosp_type_1
k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Veillonellaceae,g__Megasphaera,s__Megasphaera_sp_UPII_199_6
k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Veillonellaceae,g__Megasphaera,s__Megasphaera_elsdenii
k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Veillonellaceae,g__Megasphaera,s__Megasphaera_sp_NM10
k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Veillonellaceae,g__Megasphaera,s__Megasphaera_sp_BL7
k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Veillonellaceae,g__Megasphaera,s__Megasphaera_sp_BV3C16_1
k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Veillonellaceae,g__Megasphaera,s__Megasphaera_micronuciformis
k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Veillonellaceae,g__Anaeroglobus,s__Anaeroglobus_geminatus
k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Veillonellaceae,g__Dialister,s__Dialister_micraerophilus
k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Veillonellaceae,g__Dialister,s__Dialister_invisus
k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Veillonellaceae,g__Dialister,s__Dialister_succinatiphilus
k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Veillonellaceae,g__Veillonella,s__Veillonella_ratti
k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Veillonellaceae,g__Veillonella,s__Veillonella_sp_oral_taxon_780
